name,description,shortDescription,sku,stock,category,subcategory,subsubcategory,status,featured,newArrival,todaysSpecial,delivery_type,brand,air_purifying,pet_friendly,seoTitle,seoDescription,seoKeywords,slug,mainImage,galleryImages,imagePersonalization,textPersonalization,features,badges,price,discounted_price,variants
Flavor 2 (copy auto123),Flavor 2 description,Short for Flavor 2,flavor-2-auto123,100,Cakes,Cakes BYFLAVOR,Flavor 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 2 SEO Title,Flavor 2 SEO Desc,Flavor 2 keywords,flavor-auto123,flavor-2.png,"[flavor-2-g1.png,flavor-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 2 (copy auto124),Flavor 2 description,Short for Flavor 2,flavor-2-auto124,100,Cakes,Cakes BYFLAVOR,Flavor 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 2 SEO Title,Flavor 2 SEO Desc,Flavor 2 keywords,flavor-auto124,flavor-2.png,"[flavor-2-g1.png,flavor-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 3,Flavor 3 description,Short for Flavor 3,flavor-3-008,100,Cakes,Cakes BYFLAVOR,Flavor 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 3 SEO Title,Flavor 3 SEO Desc,Flavor 3 keywords,flavor-3,flavor-3.png,"[flavor-3-g1.png,flavor-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 3 (copy auto125),Flavor 3 description,Short for Flavor 3,flavor-3-auto125,100,Cakes,Cakes BYFLAVOR,Flavor 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 3 SEO Title,Flavor 3 SEO Desc,Flavor 3 keywords,flavor-auto125,flavor-3.png,"[flavor-3-g1.png,flavor-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 3 (copy auto126),Flavor 3 description,Short for Flavor 3,flavor-3-auto126,100,Cakes,Cakes BYFLAVOR,Flavor 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 3 SEO Title,Flavor 3 SEO Desc,Flavor 3 keywords,flavor-auto126,flavor-3.png,"[flavor-3-g1.png,flavor-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 3 (copy auto127),Flavor 3 description,Short for Flavor 3,flavor-3-auto127,100,Cakes,Cakes BYFLAVOR,Flavor 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 3 SEO Title,Flavor 3 SEO Desc,Flavor 3 keywords,flavor-auto127,flavor-3.png,"[flavor-3-g1.png,flavor-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 3 (copy auto128),Flavor 3 description,Short for Flavor 3,flavor-3-auto128,100,Cakes,Cakes BYFLAVOR,Flavor 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 3 SEO Title,Flavor 3 SEO Desc,Flavor 3 keywords,flavor-auto128,flavor-3.png,"[flavor-3-g1.png,flavor-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 3 (copy auto129),Flavor 3 description,Short for Flavor 3,flavor-3-auto129,100,Cakes,Cakes BYFLAVOR,Flavor 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 3 SEO Title,Flavor 3 SEO Desc,Flavor 3 keywords,flavor-auto129,flavor-3.png,"[flavor-3-g1.png,flavor-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 3 (copy auto130),Flavor 3 description,Short for Flavor 3,flavor-3-auto130,100,Cakes,Cakes BYFLAVOR,Flavor 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 3 SEO Title,Flavor 3 SEO Desc,Flavor 3 keywords,flavor-auto130,flavor-3.png,"[flavor-3-g1.png,flavor-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 3 (copy auto131),Flavor 3 description,Short for Flavor 3,flavor-3-auto131,100,Cakes,Cakes BYFLAVOR,Flavor 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 3 SEO Title,Flavor 3 SEO Desc,Flavor 3 keywords,flavor-auto131,flavor-3.png,"[flavor-3-g1.png,flavor-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 4,Flavor 4 description,Short for Flavor 4,flavor-4-009,100,Cakes,Cakes BYFLAVOR,Flavor 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 4 SEO Title,Flavor 4 SEO Desc,Flavor 4 keywords,flavor-4,flavor-4.png,"[flavor-4-g1.png,flavor-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 4 (copy auto132),Flavor 4 description,Short for Flavor 4,flavor-4-auto132,100,Cakes,Cakes BYFLAVOR,Flavor 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 4 SEO Title,Flavor 4 SEO Desc,Flavor 4 keywords,flavor-auto132,flavor-4.png,"[flavor-4-g1.png,flavor-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 4 (copy auto133),Flavor 4 description,Short for Flavor 4,flavor-4-auto133,100,Cakes,Cakes BYFLAVOR,Flavor 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 4 SEO Title,Flavor 4 SEO Desc,Flavor 4 keywords,flavor-auto133,flavor-4.png,"[flavor-4-g1.png,flavor-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 4 (copy auto134),Flavor 4 description,Short for Flavor 4,flavor-4-auto134,100,Cakes,Cakes BYFLAVOR,Flavor 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 4 SEO Title,Flavor 4 SEO Desc,Flavor 4 keywords,flavor-auto134,flavor-4.png,"[flavor-4-g1.png,flavor-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 4 (copy auto135),Flavor 4 description,Short for Flavor 4,flavor-4-auto135,100,Cakes,Cakes BYFLAVOR,Flavor 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 4 SEO Title,Flavor 4 SEO Desc,Flavor 4 keywords,flavor-auto135,flavor-4.png,"[flavor-4-g1.png,flavor-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 4 (copy auto136),Flavor 4 description,Short for Flavor 4,flavor-4-auto136,100,Cakes,Cakes BYFLAVOR,Flavor 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 4 SEO Title,Flavor 4 SEO Desc,Flavor 4 keywords,flavor-auto136,flavor-4.png,"[flavor-4-g1.png,flavor-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 4 (copy auto137),Flavor 4 description,Short for Flavor 4,flavor-4-auto137,100,Cakes,Cakes BYFLAVOR,Flavor 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 4 SEO Title,Flavor 4 SEO Desc,Flavor 4 keywords,flavor-auto137,flavor-4.png,"[flavor-4-g1.png,flavor-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 4 (copy auto138),Flavor 4 description,Short for Flavor 4,flavor-4-auto138,100,Cakes,Cakes BYFLAVOR,Flavor 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 4 SEO Title,Flavor 4 SEO Desc,Flavor 4 keywords,flavor-auto138,flavor-4.png,"[flavor-4-g1.png,flavor-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 5,Flavor 5 description,Short for Flavor 5,flavor-5-010,100,Cakes,Cakes BYFLAVOR,Flavor 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 5 SEO Title,Flavor 5 SEO Desc,Flavor 5 keywords,flavor-5,flavor-5.png,"[flavor-5-g1.png,flavor-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 5 (copy auto139),Flavor 5 description,Short for Flavor 5,flavor-5-auto139,100,Cakes,Cakes BYFLAVOR,Flavor 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 5 SEO Title,Flavor 5 SEO Desc,Flavor 5 keywords,flavor-auto139,flavor-5.png,"[flavor-5-g1.png,flavor-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 5 (copy auto140),Flavor 5 description,Short for Flavor 5,flavor-5-auto140,100,Cakes,Cakes BYFLAVOR,Flavor 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 5 SEO Title,Flavor 5 SEO Desc,Flavor 5 keywords,flavor-auto140,flavor-5.png,"[flavor-5-g1.png,flavor-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 5 (copy auto141),Flavor 5 description,Short for Flavor 5,flavor-5-auto141,100,Cakes,Cakes BYFLAVOR,Flavor 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 5 SEO Title,Flavor 5 SEO Desc,Flavor 5 keywords,flavor-auto141,flavor-5.png,"[flavor-5-g1.png,flavor-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 5 (copy auto142),Flavor 5 description,Short for Flavor 5,flavor-5-auto142,100,Cakes,Cakes BYFLAVOR,Flavor 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 5 SEO Title,Flavor 5 SEO Desc,Flavor 5 keywords,flavor-auto142,flavor-5.png,"[flavor-5-g1.png,flavor-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 5 (copy auto143),Flavor 5 description,Short for Flavor 5,flavor-5-auto143,100,Cakes,Cakes BYFLAVOR,Flavor 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 5 SEO Title,Flavor 5 SEO Desc,Flavor 5 keywords,flavor-auto143,flavor-5.png,"[flavor-5-g1.png,flavor-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 5 (copy auto144),Flavor 5 description,Short for Flavor 5,flavor-5-auto144,100,Cakes,Cakes BYFLAVOR,Flavor 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 5 SEO Title,Flavor 5 SEO Desc,Flavor 5 keywords,flavor-auto144,flavor-5.png,"[flavor-5-g1.png,flavor-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Flavor 5 (copy auto145),Flavor 5 description,Short for Flavor 5,flavor-5-auto145,100,Cakes,Cakes BYFLAVOR,Flavor 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Flavor 5 SEO Title,Flavor 5 SEO Desc,Flavor 5 keywords,flavor-auto145,flavor-5.png,"[flavor-5-g1.png,flavor-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 1,Theme 1 description,Short for Theme 1,theme-1-011,100,Cakes,Cakes BYTHEME,Theme 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 1 SEO Title,Theme 1 SEO Desc,Theme 1 keywords,theme-1,theme-1.png,"[theme-1-g1.png,theme-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 1 (copy auto229),Theme 1 description,Short for Theme 1,theme-1-auto229,100,Cakes,Cakes BYTHEME,Theme 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 1 SEO Title,Theme 1 SEO Desc,Theme 1 keywords,theme-auto229,theme-1.png,"[theme-1-g1.png,theme-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 1 (copy auto230),Theme 1 description,Short for Theme 1,theme-1-auto230,100,Cakes,Cakes BYTHEME,Theme 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 1 SEO Title,Theme 1 SEO Desc,Theme 1 keywords,theme-auto230,theme-1.png,"[theme-1-g1.png,theme-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 1 (copy auto231),Theme 1 description,Short for Theme 1,theme-1-auto231,100,Cakes,Cakes BYTHEME,Theme 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 1 SEO Title,Theme 1 SEO Desc,Theme 1 keywords,theme-auto231,theme-1.png,"[theme-1-g1.png,theme-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 1 (copy auto232),Theme 1 description,Short for Theme 1,theme-1-auto232,100,Cakes,Cakes BYTHEME,Theme 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 1 SEO Title,Theme 1 SEO Desc,Theme 1 keywords,theme-auto232,theme-1.png,"[theme-1-g1.png,theme-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 1 (copy auto233),Theme 1 description,Short for Theme 1,theme-1-auto233,100,Cakes,Cakes BYTHEME,Theme 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 1 SEO Title,Theme 1 SEO Desc,Theme 1 keywords,theme-auto233,theme-1.png,"[theme-1-g1.png,theme-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 1 (copy auto234),Theme 1 description,Short for Theme 1,theme-1-auto234,100,Cakes,Cakes BYTHEME,Theme 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 1 SEO Title,Theme 1 SEO Desc,Theme 1 keywords,theme-auto234,theme-1.png,"[theme-1-g1.png,theme-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 1 (copy auto235),Theme 1 description,Short for Theme 1,theme-1-auto235,100,Cakes,Cakes BYTHEME,Theme 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 1 SEO Title,Theme 1 SEO Desc,Theme 1 keywords,theme-auto235,theme-1.png,"[theme-1-g1.png,theme-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 2,Theme 2 description,Short for Theme 2,theme-2-012,100,Cakes,Cakes BYTHEME,Theme 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 2 SEO Title,Theme 2 SEO Desc,Theme 2 keywords,theme-2,theme-2.png,"[theme-2-g1.png,theme-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 2 (copy auto236),Theme 2 description,Short for Theme 2,theme-2-auto236,100,Cakes,Cakes BYTHEME,Theme 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 2 SEO Title,Theme 2 SEO Desc,Theme 2 keywords,theme-auto236,theme-2.png,"[theme-2-g1.png,theme-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 2 (copy auto237),Theme 2 description,Short for Theme 2,theme-2-auto237,100,Cakes,Cakes BYTHEME,Theme 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 2 SEO Title,Theme 2 SEO Desc,Theme 2 keywords,theme-auto237,theme-2.png,"[theme-2-g1.png,theme-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 2 (copy auto238),Theme 2 description,Short for Theme 2,theme-2-auto238,100,Cakes,Cakes BYTHEME,Theme 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 2 SEO Title,Theme 2 SEO Desc,Theme 2 keywords,theme-auto238,theme-2.png,"[theme-2-g1.png,theme-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 2 (copy auto239),Theme 2 description,Short for Theme 2,theme-2-auto239,100,Cakes,Cakes BYTHEME,Theme 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 2 SEO Title,Theme 2 SEO Desc,Theme 2 keywords,theme-auto239,theme-2.png,"[theme-2-g1.png,theme-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 2 (copy auto240),Theme 2 description,Short for Theme 2,theme-2-auto240,100,Cakes,Cakes BYTHEME,Theme 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 2 SEO Title,Theme 2 SEO Desc,Theme 2 keywords,theme-auto240,theme-2.png,"[theme-2-g1.png,theme-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 2 (copy auto241),Theme 2 description,Short for Theme 2,theme-2-auto241,100,Cakes,Cakes BYTHEME,Theme 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 2 SEO Title,Theme 2 SEO Desc,Theme 2 keywords,theme-auto241,theme-2.png,"[theme-2-g1.png,theme-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 2 (copy auto242),Theme 2 description,Short for Theme 2,theme-2-auto242,100,Cakes,Cakes BYTHEME,Theme 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 2 SEO Title,Theme 2 SEO Desc,Theme 2 keywords,theme-auto242,theme-2.png,"[theme-2-g1.png,theme-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 3,Theme 3 description,Short for Theme 3,theme-3-013,100,Cakes,Cakes BYTHEME,Theme 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 3 SEO Title,Theme 3 SEO Desc,Theme 3 keywords,theme-3,theme-3.png,"[theme-3-g1.png,theme-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 3 (copy auto243),Theme 3 description,Short for Theme 3,theme-3-auto243,100,Cakes,Cakes BYTHEME,Theme 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 3 SEO Title,Theme 3 SEO Desc,Theme 3 keywords,theme-auto243,theme-3.png,"[theme-3-g1.png,theme-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 3 (copy auto244),Theme 3 description,Short for Theme 3,theme-3-auto244,100,Cakes,Cakes BYTHEME,Theme 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 3 SEO Title,Theme 3 SEO Desc,Theme 3 keywords,theme-auto244,theme-3.png,"[theme-3-g1.png,theme-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 3 (copy auto245),Theme 3 description,Short for Theme 3,theme-3-auto245,100,Cakes,Cakes BYTHEME,Theme 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 3 SEO Title,Theme 3 SEO Desc,Theme 3 keywords,theme-auto245,theme-3.png,"[theme-3-g1.png,theme-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 3 (copy auto246),Theme 3 description,Short for Theme 3,theme-3-auto246,100,Cakes,Cakes BYTHEME,Theme 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 3 SEO Title,Theme 3 SEO Desc,Theme 3 keywords,theme-auto246,theme-3.png,"[theme-3-g1.png,theme-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 3 (copy auto247),Theme 3 description,Short for Theme 3,theme-3-auto247,100,Cakes,Cakes BYTHEME,Theme 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 3 SEO Title,Theme 3 SEO Desc,Theme 3 keywords,theme-auto247,theme-3.png,"[theme-3-g1.png,theme-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 3 (copy auto248),Theme 3 description,Short for Theme 3,theme-3-auto248,100,Cakes,Cakes BYTHEME,Theme 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 3 SEO Title,Theme 3 SEO Desc,Theme 3 keywords,theme-auto248,theme-3.png,"[theme-3-g1.png,theme-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 3 (copy auto249),Theme 3 description,Short for Theme 3,theme-3-auto249,100,Cakes,Cakes BYTHEME,Theme 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 3 SEO Title,Theme 3 SEO Desc,Theme 3 keywords,theme-auto249,theme-3.png,"[theme-3-g1.png,theme-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
